arm,seed,role,family,domain,domain_i,domain_j,metric,component,unit,mean,median,n,n_missing,n_batches,measurement_status,risk_reference,consistency_target,summary_scope,artifact
only_morlet,42,diagnostic,objective,,,,correction_consistency,,unweighted squared probability L2 norm,3.569357252312944e-08,2.6337240832674524e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_morlet,42,diagnostic,objective,,,,candidate_output_consistency,,unweighted squared probability L2 norm,3.569510103959561e-08,2.6336612890531796e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_morlet,42,diagnostic,objective,,,,reference_output_consistency,,squared probability L2 norm,8.553051257439845e-14,7.071763218958506e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_morlet,42,diagnostic,objective,,,,pair_penalty,,selected unweighted squared probability L2 norm,3.569357252312944e-08,2.6337240832674524e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_stft_long,42,diagnostic,domain_risk,0,,,candidate_risk,,CE + beta Brier,1.08496319180727,1.0698963403701782,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,0,,,reference_risk,,CE + beta Brier,0.8953840225636959,0.8944948315620422,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,0,,,excess,,CE + beta Brier,0.18957917078863828,0.1745714694261551,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,0,,,weight,,dimensionless,0.3333333432674408,0.3333333432674408,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,2,,,candidate_risk,,CE + beta Brier,1.0985108603835105,1.084053874015808,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,2,,,reference_risk,,CE + beta Brier,0.9028331097364426,0.8912161290645599,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,2,,,excess,,CE + beta Brier,0.1956777511900291,0.19548622518777847,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,2,,,weight,,dimensionless,0.3333333432674408,0.3333333432674408,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,3,,,candidate_risk,,CE + beta Brier,1.0833894255161285,1.0637139081954956,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,3,,,reference_risk,,CE + beta Brier,0.9222612332701683,0.8979472815990448,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,3,,,excess,,CE + beta Brier,0.16112819268740713,0.14280522614717484,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,domain_risk,3,,,weight,,dimensionless,0.3333333432674408,0.3333333432674408,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_domains.csv
only_stft_long,42,diagnostic,reference_prior,,0,2,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.029796348690986633,-0.0015954971313476562,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_reference_prior.csv
only_stft_long,42,diagnostic,reference_prior,,0,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.10750884282588959,-0.06258046627044678,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_reference_prior.csv
only_stft_long,42,diagnostic,reference_prior,,2,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.07771249413490296,-0.056083083152770996,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_reference_prior.csv
only_stft_long,42,diagnostic,response,0,,,A,,squared probability L2 norm,0.06825259062228724,0.06005159765481949,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,b,,probability inner product,-0.007842724825255573,-0.004332427401095629,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,sqrt_A,,probability L2 norm,0.25142318051323553,0.24505426745481695,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,-0.007939908906052184,-0.020227372607131328,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_p0_squared_norm,,squared probability L2 norm,7.673261025556929e-14,5.007420259689477e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_q_squared_norm,,squared probability L2 norm,4.206407028788106e-08,1.0831990859827556e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_v_squared_norm,,squared probability L2 norm,4.2059988481293885e-08,1.0811023187784485e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,4.395297310111346e-09,2.546585164964199e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,-1.3206154108047485e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,1.5795230865478515e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_q_mean_vector,0,signed probability; frozen class-order index,-1.0406752116978169e-06,-3.7066638469696045e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_q_mean_vector,1,signed probability; frozen class-order index,5.110267549753189e-06,1.4789402484893799e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_q_mean_vector,2,signed probability; frozen class-order index,-4.068810492753982e-06,-1.8924474716186523e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_v_mean_vector,0,signed probability; frozen class-order index,-1.0452186688780785e-06,-3.864988684654236e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
only_stft_long,42,diagnostic,response,0,,,delta_v_mean_vector,1,signed probability; frozen class-order index,5.111601203680038e-06,1.434236764907837e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_stft_long/seed_42/training_responses.csv
