arm,seed,role,branch,feature_dim,input_weight_parameters,metric,unit,mean,median,n,n_missing,n_batches,sampled_window_visits,measurement_status,derivation,summary_scope,artifact
MLP16_all,42,diagnostic,chirplet_up,32,512,effective_input_weight_norm,native weight coordinates,0.799792080283165,0.8023329079151154,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,chirplet_up,32,512,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,mean_scaled_squared_norm,scaled feature units squared,0.029869498625397683,0.026306435465812683,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,mean_unscaled_squared_norm,native feature units squared,1.0753019505143167,0.9470316767692566,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,median_scaled_norm,scaled feature units,0.11706644240021706,0.11272041499614716,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,median_unscaled_norm,native feature units,0.7023986544013023,0.6763224899768829,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,input_weight_gradient_norm,loss per native parameter coordinate,0.009715757940313778,0.008746278937906027,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,raw_input_weight_norm,native weight coordinates,7.308753456115722,7.28706169128418,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,effective_input_weight_norm,native weight coordinates,2.2360680122375487,2.2360680103302,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP32,42,diagnostic,reference,36,1152,effective_output_weight_norm,native weight coordinates,1.7012489498332142,2.066121816635132,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP32/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,mean_scaled_squared_norm,scaled feature units squared,0.029869498625397683,0.026306435465812683,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,mean_unscaled_squared_norm,native feature units squared,1.0753019505143167,0.9470316767692566,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,median_scaled_norm,scaled feature units,0.11706644240021706,0.11272041499614716,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,median_unscaled_norm,native feature units,0.7023986544013023,0.6763224899768829,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,input_weight_gradient_norm,loss per native parameter coordinate,0.014289841019053711,0.01289232587441802,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,raw_input_weight_norm,native weight coordinates,3.5934200603961943,3.5353314876556396,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,effective_input_weight_norm,native weight coordinates,2.2360680086612703,2.2360680103302,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
MLP8,42,diagnostic,reference,36,288,effective_output_weight_norm,native weight coordinates,1.2425950415953995,1.3186317682266235,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP8/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,mean_scaled_squared_norm,scaled feature units squared,0.029869498625397683,0.026306435465812683,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,mean_unscaled_squared_norm,native feature units squared,1.0753019505143167,0.9470316767692566,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,median_scaled_norm,scaled feature units,0.11706644240021706,0.11272041499614716,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,median_unscaled_norm,native feature units,0.7023986544013023,0.6763224899768829,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,input_weight_gradient_norm,loss per native parameter coordinate,0.06054241886734962,0.05620305426418781,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,raw_input_weight_norm,native weight coordinates,2.483514729619026,2.5773496627807617,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,effective_input_weight_norm,native weight coordinates,2.483514729619026,2.5773496627807617,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
linear,42,diagnostic,reference,36,108,effective_output_weight_norm,native weight coordinates,2.483514729619026,2.5773496627807617,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/linear/seed_42/training_features.csv
only_chirplet_up,42,diagnostic,reference,36,108,mean_scaled_squared_norm,scaled feature units squared,0.029869498625397683,0.026306435465812683,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_chirplet_up/seed_42/training_features.csv
only_chirplet_up,42,diagnostic,reference,36,108,mean_unscaled_squared_norm,native feature units squared,1.0753019505143167,0.9470316767692566,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_chirplet_up/seed_42/training_features.csv
only_chirplet_up,42,diagnostic,reference,36,108,median_scaled_norm,scaled feature units,0.11706644240021706,0.11272041499614716,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_chirplet_up/seed_42/training_features.csv
only_chirplet_up,42,diagnostic,reference,36,108,median_unscaled_norm,native feature units,0.7023986544013023,0.6763224899768829,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_chirplet_up/seed_42/training_features.csv
only_chirplet_up,42,diagnostic,reference,36,108,input_weight_gradient_norm,loss per native parameter coordinate,0.057689091025851666,0.0535569004714489,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_chirplet_up/seed_42/training_features.csv
only_chirplet_up,42,diagnostic,reference,36,108,raw_input_weight_norm,native weight coordinates,2.3520817680507897,2.4488335847854614,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_chirplet_up/seed_42/training_features.csv
